transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-06 00:24:58.815940,,2020,11,4,0,24,58,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:25:00.527020,,2020,11,4,0,25,0,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:26:01.372179,,2020,11,4,0,26,1,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:26:01.372868,,2020,11,4,0,26,1,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:26:03.926318,,2020,11,4,0,26,3,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:26:03.926743,,2020,11,4,0,26,3,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:27:04.874455,,2020,11,4,0,27,4,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:27:04.875158,,2020,11,4,0,27,4,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:27:07.451151,,2020,11,4,0,27,7,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:27:07.451572,,2020,11,4,0,27,7,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:28:08.084812,,2020,11,4,0,28,8,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:28:08.085503,,2020,11,4,0,28,8,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:28:08.086190,,2020,11,4,0,28,8,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:28:08.086922,,2020,11,4,0,28,8,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:29:08.707724,,2020,11,4,0,29,8,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:29:08.708412,,2020,11,4,0,29,8,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:29:08.709068,,2020,11,4,0,29,8,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:29:08.709714,,2020,11,4,0,29,8,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:30:09.324873,,2020,11,4,0,30,9,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:30:09.325561,,2020,11,4,0,30,9,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:30:09.326243,,2020,11,4,0,30,9,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:30:09.326893,,2020,11,4,0,30,9,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:31:11.857543,,2020,11,4,0,31,11,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:31:11.858262,,2020,11,4,0,31,11,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:31:11.858925,,2020,11,4,0,31,11,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:31:11.859571,,2020,11,4,0,31,11,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:32:15.922892,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:32:15.923492,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:32:15.924058,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:32:15.924619,,2020,11,4,0,32,15,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:33:16.599400,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:33:16.600088,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:33:16.600744,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:33:16.601393,,2020,11,4,0,33,16,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:34:17.538762,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:34:17.539456,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:34:17.540119,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:34:17.540783,,2020,11,4,0,34,17,276.5,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:35:18.499489,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:35:18.500178,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:35:18.500840,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:35:18.501492,,2020,11,4,0,35,18,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:36:19.407191,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:36:19.407790,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:36:19.408358,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:36:19.408919,,2020,11,4,0,36,19,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:37:20.255490,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:37:20.256092,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:37:20.256661,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:37:20.257218,,2020,11,4,0,37,20,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:38:20.920668,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:38:20.921831,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:38:20.922622,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:38:20.923209,,2020,11,4,0,38,20,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:39:25.533062,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:39:25.533750,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:39:25.534435,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:39:25.535085,,2020,11,4,0,39,25,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:40:26.362228,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:40:26.362919,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:40:26.363576,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:40:26.364225,,2020,11,4,0,40,26,276.22,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:41:27.617643,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:41:27.618359,,2020,11,4,0,41,27,276.22,80,10000,2.1,0
