transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,0089,39,,,,2020-11-02 00:00:30.522725,,2020,11,0,0,0,30,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:00:31.397474,,2020,11,0,0,0,31,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:00:34.002266,,2020,11,0,0,0,34,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:00:35.766283,,2020,11,0,0,0,35,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:01:37.368265,,2020,11,0,0,1,37,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:01:37.368682,,2020,11,0,0,1,37,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:01:39.900919,,2020,11,0,0,1,39,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:01:41.593939,,2020,11,0,0,1,41,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:02:43.175251,,2020,11,0,0,2,43,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:02:43.175667,,2020,11,0,0,2,43,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:02:45.791035,,2020,11,0,0,2,45,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:02:47.557322,,2020,11,0,0,2,47,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:03:49.061822,,2020,11,0,0,3,49,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:03:49.062264,,2020,11,0,0,3,49,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:03:51.595982,,2020,11,0,0,3,51,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:03:53.301596,,2020,11,0,0,3,53,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:04:54.824715,,2020,11,0,0,4,54,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:04:54.825133,,2020,11,0,0,4,54,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:04:57.371121,,2020,11,0,0,4,57,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:04:59.078778,,2020,11,0,0,4,59,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:06:00.595899,,2020,11,0,0,6,0,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:06:00.596317,,2020,11,0,0,6,0,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:06:03.162722,,2020,11,0,0,6,3,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:06:04.883930,,2020,11,0,0,6,4,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:07:06.476032,,2020,11,0,0,7,6,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:07:06.476455,,2020,11,0,0,7,6,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:07:09.039880,,2020,11,0,0,7,9,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:07:10.748469,,2020,11,0,0,7,10,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:08:12.300473,,2020,11,0,0,8,12,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:08:12.300897,,2020,11,0,0,8,12,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:08:14.850684,,2020,11,0,0,8,14,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:08:16.563447,,2020,11,0,0,8,16,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:09:18.119711,,2020,11,0,0,9,18,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:09:18.120131,,2020,11,0,0,9,18,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:09:20.671352,,2020,11,0,0,9,20,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:09:22.380231,,2020,11,0,0,9,22,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:10:23.160434,,2020,11,0,0,10,23,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:10:23.161116,,2020,11,0,0,10,23,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:10:25.730362,,2020,11,0,0,10,25,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:10:27.441426,,2020,11,0,0,10,27,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:11:28.122281,,2020,11,0,0,11,28,290.48,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:11:28.123024,,2020,11,0,0,11,28,290.48,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:11:30.677972,,2020,11,0,0,11,30,290.48,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:11:32.372467,,2020,11,0,0,11,32,290.48,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:12:33.089169,,2020,11,0,0,12,33,290.42,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:12:33.089848,,2020,11,0,0,12,33,290.42,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:12:35.643898,,2020,11,0,0,12,35,290.42,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:12:37.332626,,2020,11,0,0,12,37,290.42,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:13:38.090679,,2020,11,0,0,13,38,290.42,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:13:38.091361,,2020,11,0,0,13,38,290.42,93,10000,10.3,0
0,6608G,51,,,,2020-11-02 00:13:40.640744,,2020,11,0,0,13,40,290.42,93,10000,10.3,0
0,6608G,82,,,,2020-11-02 00:13:42.363280,,2020,11,0,0,13,42,290.42,93,10000,10.3,0
0,0089,39,,,,2020-11-02 00:14:42.992443,,2020,11,0,0,14,42,290.42,93,10000,10.3,0
0,0089,44,,,,2020-11-02 00:14:42.993124,,2020,11,0,0,14,42,290.42,93,10000,10.3,0
