transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-10 00:14:12.161233,,2020,11,1,0,14,12,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:14:13.923256,,2020,11,1,0,14,13,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:15:14.753794,,2020,11,1,0,15,14,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:15:14.754520,,2020,11,1,0,15,14,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:15:16.038632,,2020,11,1,0,15,16,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:15:17.750992,,2020,11,1,0,15,17,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:16:18.568419,,2020,11,1,0,16,18,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:16:18.569027,,2020,11,1,0,16,18,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:16:19.861688,,2020,11,1,0,16,19,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:16:21.584693,,2020,11,1,0,16,21,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:17:25.870673,,2020,11,1,0,17,25,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:17:25.871367,,2020,11,1,0,17,25,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:17:27.169430,,2020,11,1,0,17,27,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:17:28.892694,,2020,11,1,0,17,28,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:18:29.583381,,2020,11,1,0,18,29,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:18:29.583920,,2020,11,1,0,18,29,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:18:30.878146,,2020,11,1,0,18,30,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:18:32.596742,,2020,11,1,0,18,32,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:19:33.254553,,2020,11,1,0,19,33,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:19:33.255249,,2020,11,1,0,19,33,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:19:34.549578,,2020,11,1,0,19,34,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:19:36.267746,,2020,11,1,0,19,36,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:20:38.267814,,2020,11,1,0,20,38,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:20:38.268420,,2020,11,1,0,20,38,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:20:39.561175,,2020,11,1,0,20,39,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:20:41.270479,,2020,11,1,0,20,41,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:21:41.920381,,2020,11,1,0,21,41,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:21:41.921072,,2020,11,1,0,21,41,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:21:43.220607,,2020,11,1,0,21,43,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:21:44.937552,,2020,11,1,0,21,44,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:22:49.056198,,2020,11,1,0,22,49,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:22:49.056890,,2020,11,1,0,22,49,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:22:50.343618,,2020,11,1,0,22,50,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:22:52.055788,,2020,11,1,0,22,52,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:23:52.700815,,2020,11,1,0,23,52,284.68,87,10000,1,0
0,0089,44,,,,2020-11-10 00:23:52.701504,,2020,11,1,0,23,52,284.68,87,10000,1,0
0,6608G,51,,,,2020-11-10 00:23:52.702186,,2020,11,1,0,23,52,284.68,87,10000,1,0
0,6608G,82,,,,2020-11-10 00:23:54.417639,,2020,11,1,0,23,54,284.68,87,10000,1,0
0,0089,39,,,,2020-11-10 00:24:55.224114,,2020,11,1,0,24,55,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:24:55.224724,,2020,11,1,0,24,55,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:24:55.225301,,2020,11,1,0,24,55,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:24:56.950028,,2020,11,1,0,24,56,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:25:59.586514,,2020,11,1,0,25,59,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:25:59.587210,,2020,11,1,0,25,59,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:25:59.587876,,2020,11,1,0,25,59,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:26:01.319401,,2020,11,1,0,26,1,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:27:02.639976,,2020,11,1,0,27,2,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:27:02.640667,,2020,11,1,0,27,2,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:27:02.641327,,2020,11,1,0,27,2,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:27:02.641998,,2020,11,1,0,27,2,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:28:03.273639,,2020,11,1,0,28,3,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:28:03.274352,,2020,11,1,0,28,3,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:28:03.275018,,2020,11,1,0,28,3,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:28:03.275669,,2020,11,1,0,28,3,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:29:04.153867,,2020,11,1,0,29,4,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:29:04.154597,,2020,11,1,0,29,4,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:29:04.155267,,2020,11,1,0,29,4,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:29:04.155917,,2020,11,1,0,29,4,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:30:04.806716,,2020,11,1,0,30,4,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:30:04.807415,,2020,11,1,0,30,4,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:30:04.808083,,2020,11,1,0,30,4,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:30:04.808732,,2020,11,1,0,30,4,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:31:06.262893,,2020,11,1,0,31,6,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:31:06.263583,,2020,11,1,0,31,6,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:31:06.264242,,2020,11,1,0,31,6,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:31:06.264890,,2020,11,1,0,31,6,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:32:07.170016,,2020,11,1,0,32,7,284.14,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:32:07.170787,,2020,11,1,0,32,7,284.14,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:32:07.171510,,2020,11,1,0,32,7,284.14,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:32:07.172223,,2020,11,1,0,32,7,284.14,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:33:09.302023,,2020,11,1,0,33,9,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:33:09.302713,,2020,11,1,0,33,9,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:33:09.303369,,2020,11,1,0,33,9,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:33:09.304019,,2020,11,1,0,33,9,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:34:13.548395,,2020,11,1,0,34,13,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:34:13.548995,,2020,11,1,0,34,13,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:34:13.549567,,2020,11,1,0,34,13,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:34:13.550150,,2020,11,1,0,34,13,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:35:14.360063,,2020,11,1,0,35,14,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:35:14.360752,,2020,11,1,0,35,14,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:35:14.361413,,2020,11,1,0,35,14,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:35:14.362089,,2020,11,1,0,35,14,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:36:15.527846,,2020,11,1,0,36,15,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:36:15.528452,,2020,11,1,0,36,15,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:36:15.529027,,2020,11,1,0,36,15,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:36:15.529589,,2020,11,1,0,36,15,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:37:16.375105,,2020,11,1,0,37,16,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:37:16.375799,,2020,11,1,0,37,16,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:37:16.376459,,2020,11,1,0,37,16,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:37:16.377121,,2020,11,1,0,37,16,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:38:17.429113,,2020,11,1,0,38,17,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:38:17.429797,,2020,11,1,0,38,17,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:38:17.430493,,2020,11,1,0,38,17,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:38:17.431147,,2020,11,1,0,38,17,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:39:18.057354,,2020,11,1,0,39,18,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:39:18.058068,,2020,11,1,0,39,18,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:39:18.058729,,2020,11,1,0,39,18,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:39:18.059377,,2020,11,1,0,39,18,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:40:18.706183,,2020,11,1,0,40,18,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:40:18.706881,,2020,11,1,0,40,18,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:40:18.707545,,2020,11,1,0,40,18,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:40:18.708201,,2020,11,1,0,40,18,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:41:22.892929,,2020,11,1,0,41,22,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:41:22.893622,,2020,11,1,0,41,22,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:41:22.894303,,2020,11,1,0,41,22,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:41:22.894959,,2020,11,1,0,41,22,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:42:24.265166,,2020,11,1,0,42,24,284.15,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:42:24.265784,,2020,11,1,0,42,24,284.15,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:42:24.266394,,2020,11,1,0,42,24,284.15,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:42:24.266972,,2020,11,1,0,42,24,284.15,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:43:25.056379,,2020,11,1,0,43,25,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:43:25.057066,,2020,11,1,0,43,25,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:43:25.057721,,2020,11,1,0,43,25,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:43:25.058391,,2020,11,1,0,43,25,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:44:25.879028,,2020,11,1,0,44,25,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:44:25.879718,,2020,11,1,0,44,25,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:44:25.880375,,2020,11,1,0,44,25,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:44:25.881029,,2020,11,1,0,44,25,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:45:27.206938,,2020,11,1,0,45,27,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:45:27.207538,,2020,11,1,0,45,27,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:45:27.208109,,2020,11,1,0,45,27,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:45:27.208672,,2020,11,1,0,45,27,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:46:28.062465,,2020,11,1,0,46,28,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:46:28.063156,,2020,11,1,0,46,28,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:46:28.063810,,2020,11,1,0,46,28,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:46:28.064455,,2020,11,1,0,46,28,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:47:28.711524,,2020,11,1,0,47,28,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:47:28.712214,,2020,11,1,0,47,28,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:47:28.712877,,2020,11,1,0,47,28,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:47:28.713525,,2020,11,1,0,47,28,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:48:29.357344,,2020,11,1,0,48,29,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:48:29.358083,,2020,11,1,0,48,29,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:48:29.358560,,2020,11,1,0,48,29,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:48:29.359023,,2020,11,1,0,48,29,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:49:30.236219,,2020,11,1,0,49,30,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:49:30.236908,,2020,11,1,0,49,30,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:49:30.237565,,2020,11,1,0,49,30,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:49:30.238240,,2020,11,1,0,49,30,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:50:32.854989,,2020,11,1,0,50,32,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:50:32.855682,,2020,11,1,0,50,32,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:50:32.856343,,2020,11,1,0,50,32,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:50:32.856993,,2020,11,1,0,50,32,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:51:37.195613,,2020,11,1,0,51,37,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:51:37.196300,,2020,11,1,0,51,37,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:51:37.196960,,2020,11,1,0,51,37,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:51:37.197613,,2020,11,1,0,51,37,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:52:38.001322,,2020,11,1,0,52,38,283.42,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:52:38.002037,,2020,11,1,0,52,38,283.42,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:52:38.002697,,2020,11,1,0,52,38,283.42,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:52:38.003346,,2020,11,1,0,52,38,283.42,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:53:38.790851,,2020,11,1,0,53,38,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:53:38.791449,,2020,11,1,0,53,38,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:53:38.792020,,2020,11,1,0,53,38,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:53:38.792583,,2020,11,1,0,53,38,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:54:39.448389,,2020,11,1,0,54,39,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:54:39.448991,,2020,11,1,0,54,39,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:54:39.449565,,2020,11,1,0,54,39,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:54:39.450153,,2020,11,1,0,54,39,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:55:40.072243,,2020,11,1,0,55,40,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:55:40.072931,,2020,11,1,0,55,40,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:55:40.073593,,2020,11,1,0,55,40,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:55:40.074262,,2020,11,1,0,55,40,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:56:40.869203,,2020,11,1,0,56,40,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:56:40.869810,,2020,11,1,0,56,40,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:56:40.870420,,2020,11,1,0,56,40,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:56:40.870988,,2020,11,1,0,56,40,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:57:41.506919,,2020,11,1,0,57,41,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:57:41.507600,,2020,11,1,0,57,41,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:57:41.508261,,2020,11,1,0,57,41,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:57:41.508913,,2020,11,1,0,57,41,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:58:42.119788,,2020,11,1,0,58,42,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:58:42.120483,,2020,11,1,0,58,42,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:58:42.121147,,2020,11,1,0,58,42,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:58:42.121797,,2020,11,1,0,58,42,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 00:59:42.953017,,2020,11,1,0,59,42,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 00:59:42.953619,,2020,11,1,0,59,42,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 00:59:42.954219,,2020,11,1,0,59,42,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 00:59:42.954787,,2020,11,1,0,59,42,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:00:45.294217,,2020,11,1,1,0,45,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 01:00:45.294916,,2020,11,1,1,0,45,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 01:00:45.295578,,2020,11,1,1,0,45,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 01:00:45.296231,,2020,11,1,1,0,45,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:01:48.326201,,2020,11,1,1,1,48,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 01:01:48.326896,,2020,11,1,1,1,48,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 01:01:48.327563,,2020,11,1,1,1,48,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 01:01:48.328216,,2020,11,1,1,1,48,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:02:49.217549,,2020,11,1,1,2,49,283.76,93,10000,2.6,0
0,0089,44,,,,2020-11-10 01:02:49.218265,,2020,11,1,1,2,49,283.76,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 01:02:49.218931,,2020,11,1,1,2,49,283.76,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 01:02:49.219578,,2020,11,1,1,2,49,283.76,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:03:50.133545,,2020,11,1,1,3,50,284,93,10000,2.6,0
0,0089,44,,,,2020-11-10 01:03:50.134258,,2020,11,1,1,3,50,284,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 01:03:50.134925,,2020,11,1,1,3,50,284,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 01:03:50.135578,,2020,11,1,1,3,50,284,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:04:51.027631,,2020,11,1,1,4,51,284,93,10000,2.6,0
0,0089,44,,,,2020-11-10 01:04:51.028170,,2020,11,1,1,4,51,284,93,10000,2.6,0
0,6608G,51,,,,2020-11-10 01:04:51.028677,,2020,11,1,1,4,51,284,93,10000,2.6,0
0,6608G,82,,,,2020-11-10 01:04:51.029175,,2020,11,1,1,4,51,284,93,10000,2.6,0
0,0089,39,,,,2020-11-10 01:05:51.804007,,2020,11,1,1,5,51,284,93,10000,2.6,0
